date_id,airport_id,airline_id,route_id,flight_type_id,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13,2,19,19,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,15,19,1,106,0,4,13.636364,42.727273,24.545455,10.0,3.636364,1.818182,0.0,0.0,0.0,0.0,3.636364,6.707547,80,96.25,2.2125
13,2,3,20,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,83.333333,8.954545
13,2,25,57,1,26,0,0,19.230769,26.923077,26.923077,11.538462,7.692308,7.692308,0.0,0.0,0.0,0.0,0.0,11.576923,0,0.0,0.0
13,2,6,28,1,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0.0,0.0
13,2,19,28,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,10,79,2,8,0,0,12.5,25.0,37.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,13.875,8,75.0,7.25
13,2,16,29,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,43.859649,41.02
13,2,11,29,1,46,0,7,0.0,22.641509,28.301887,16.981132,7.54717,11.320755,0.0,0.0,0.0,0.0,13.207547,20.630435,44,79.545455,8.340909
13,3,28,400,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,70.0,12.1
13,3,28,400,1,7,0,0,0.0,28.571429,14.285714,42.857143,14.285714,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0
13,3,28,101,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,20.0,41.0
13,3,28,101,1,8,0,0,0.0,50.0,25.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,15.875,0,0.0,0.0
13,3,14,61,1,10,0,0,0.0,10.0,20.0,40.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,30.4,0,0.0,0.0
13,3,29,61,1,8,0,0,0.0,37.5,25.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375,0,0.0,0.0
13,3,14,2,1,16,0,0,0.0,25.0,12.5,18.75,25.0,18.75,0.0,0.0,0.0,0.0,0.0,31.625,0,0.0,0.0
13,3,14,63,1,18,0,0,0.0,5.555556,11.111111,27.777778,33.333333,22.222222,0.0,0.0,0.0,0.0,0.0,37.166667,0,0.0,0.0
13,3,5,116,1,18,0,0,0.0,33.333333,16.666667,33.333333,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,14.777778,0,0.0,0.0
13,3,5,4,1,190,0,2,5.208333,53.125,27.083333,5.208333,4.166667,3.125,0.520833,0.520833,0.0,0.0,1.041667,9.189474,210,87.619048,8.104762
13,3,5,5,1,95,0,2,4.123711,52.57732,27.835052,7.216495,2.061856,4.123711,0.0,0.0,0.0,0.0,2.061856,7.642105,114,84.210526,11.868421
13,3,14,5,1,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0,0.0,0.0
13,3,29,44,1,34,0,0,8.823529,79.411765,5.882353,0.0,0.0,5.882353,0.0,0.0,0.0,0.0,0.0,5.294118,0,0.0,0.0
13,3,5,6,1,216,0,2,6.422018,46.330275,25.688073,7.798165,8.256881,2.752294,1.834862,0.0,0.0,0.0,0.917431,11.50463,186,83.870968,7.139785
13,3,29,6,1,62,0,0,16.129032,25.806452,24.193548,9.677419,9.677419,8.064516,0.0,6.451613,0.0,0.0,0.0,30.806452,0,0.0,0.0
